date,action,spot,cashflow,n_contracts
2015-07-20,ROLL_PUT_SIDE,1653.43994140625,-2.1293365353820946,1
2015-07-24,COVER_CLOSE,1612.800048828125,-2031.8975809314295,1
2015-07-24,OPEN,1612.800048828125,834.4683109525098,1
2015-08-04,COVER_CLOSE,1611.8800048828125,-314.0668009490403,1
2015-08-04,OPEN,1611.8800048828125,379.25481336589223,1
2015-08-13,COVER_CLOSE,1594.1500244140625,-299.1175746708095,1
2015-08-13,OPEN,1594.1500244140625,268.48407018936587,1
2015-08-20,ROLL_CALL_SIDE,1534.3900146484375,230.17416217064653,1
2015-08-21,ROLL_CALL_SIDE,1495.3599853515625,166.71912886329892,1
2015-08-21,BUTTERFLY_CLOSE,1495.3599853515625,-2989.194811294837,1
2015-08-21,OPEN,1495.3599853515625,438.14874240357096,1
2015-08-24,ROLL_CALL_SIDE,1428.0799560546875,553.3228653196088,1
2015-08-25,ROLL_PUT_SIDE,1483.3499755859375,-43.450702087254626,1
2015-08-26,ROLL_PUT_SIDE,1458.199951171875,-811.5730152821525,1
2015-09-01,COVER_CLOSE,1469.8699951171875,-2687.811712803479,1
2015-09-01,OPEN,1469.8699951171875,1254.290985847067,1
2015-09-03,ROLL_PUT_SIDE,1500.2099609375,365.1136686845289,1
2015-09-04,ROLL_CALL_SIDE,1461.4599609375,90.93358549207278,1
2015-09-07,ROLL_PUT_SIDE,1471.75,-889.0317263148117,1
2015-09-10,COVER_CLOSE,1494.3499755859375,-2342.358815350558,1
2015-09-10,OPEN,1494.3499755859375,1319.0178419947754,1
2015-09-18,ROLL_CALL_SIDE,1453.1099853515625,447.706267021789,1
2015-09-21,ROLL_PUT_SIDE,1462.6600341796875,-258.3931235044623,1
2015-09-21,COVER_CLOSE,1462.6600341796875,-1774.1278089585562,1
2015-09-21,OPEN,1462.6600341796875,986.7795569313655,1
2015-09-22,ROLL_CALL_SIDE,1425.3900146484375,420.1461721823366,1
2015-09-23,ROLL_CALL_SIDE,1421.5,-230.79340062814083,1
2015-09-24,ROLL_CALL_SIDE,1381.8699951171875,244.02209028845004,1
2015-09-30,COVER_CLOSE,1416.8900146484375,-2627.849668530546,1
2015-09-30,OPEN,1416.8900146484375,906.6120465300992,1
2015-10-05,ROLL_PUT_SIDE,1456.969970703125,443.60882268693115,1
2015-10-06,ROLL_PUT_SIDE,1457.1500244140625,-274.97050322745554,1
2015-10-07,ROLL_PUT_SIDE,1452.010009765625,-350.48943714208804,1
2015-10-09,COVER_CLOSE,1483.739990234375,-1989.3197453793557,1
2015-10-09,OPEN,1483.739990234375,940.855185466457,1
2015-10-14,ROLL_CALL_SIDE,1442.75,444.0506988316889,1
2015-10-15,ROLL_PUT_SIDE,1453.8699951171875,-267.00841389220807,1
2015-10-16,ROLL_PUT_SIDE,1452.3599853515625,-280.00311628972406,1
2015-10-20,COVER_CLOSE,1466.6700439453125,-1559.7262360379157,1
2015-10-20,OPEN,1466.6700439453125,715.0873477277686,1
2015-10-23,ROLL_PUT_SIDE,1506.5899658203125,350.4059617866,1
