date,action,spot,cashflow,n_lots
2016-07-21,COVER_CLOSE,8510.099609375,-5032.072416191129,3
2016-07-21,OPEN,8510.099609375,8582.000683374288,3
2016-07-25,ROLL_PUT,8635.650390625,0.0,3
2016-07-26,ROLL_CALL,8590.650390625,0.0,3
2016-07-28,ROLL_PUT,8666.2998046875,0.0,3
2016-07-28,STRADDLE_CLOSE,8666.2998046875,-10542.0151721778,3
2016-07-28,OPEN,8666.2998046875,9679.364300635249,3
2016-07-29,ROLL_CALL,8638.5,0.0,3
2016-08-02,ROLL_CALL,8622.900390625,0.0,3
2016-08-03,ROLL_CALL,8544.849609375,0.0,3
2016-08-03,STRADDLE_CLOSE,8544.849609375,-20839.48172584662,3
2016-08-04,OPEN,8551.099609375,10588.729275110281,4
2016-08-05,ROLL_PUT,8683.150390625,0.0,4
2016-08-05,STRADDLE_CLOSE,8683.150390625,-30716.398446156796,4
2016-08-11,OPEN,8592.150390625,9095.450048963174,3
2016-08-16,ROLL_PUT,8642.5498046875,0.0,3
2016-08-18,ROLL_PUT,8673.25,0.0,3
2016-08-18,COVER_CLOSE,8673.25,-7075.788091247872,3
2016-08-18,OPEN,8673.25,7741.561991888344,3
2016-08-22,ROLL_CALL,8629.150390625,0.0,3
2016-08-25,ROLL_CALL,8592.2001953125,0.0,3
2016-08-25,COVER_CLOSE,8592.2001953125,-5575.195307731523,3
2016-08-25,OPEN,8592.2001953125,7421.86194878519,3
2016-08-30,ROLL_PUT,8744.349609375,0.0,3
2016-08-30,STRADDLE_CLOSE,8744.349609375,-21188.296574721913,3
2016-09-01,OPEN,8774.650390625,9184.973107425489,3
2016-09-06,ROLL_PUT,8943.0,0.0,3
2016-09-06,STRADDLE_CLOSE,8943.0,-23321.94157807645,3
2016-09-08,OPEN,8952.5,8622.597540656614,3
2016-09-09,ROLL_CALL,8866.7001953125,0.0,3
2016-09-15,COVER_CLOSE,8742.5498046875,-21997.336943009184,3
2016-09-15,OPEN,8742.5498046875,9057.59312951921,3
2016-09-19,ROLL_PUT,8808.400390625,0.0,3
2016-09-21,ROLL_CALL,8777.150390625,0.0,3
2016-09-22,ROLL_PUT,8867.4501953125,0.0,3
2016-09-22,STRADDLE_CLOSE,8867.4501953125,-17013.457556850477,3
2016-09-22,OPEN,8867.4501953125,8368.932818951462,3
2016-09-23,ROLL_CALL,8831.5498046875,0.0,3
2016-09-26,ROLL_CALL,8723.0498046875,0.0,3
2016-09-29,COVER_CLOSE,8591.25,-24202.730646304095,3
2016-09-29,OPEN,8591.25,8119.759714792031,3
2016-10-03,ROLL_PUT,8738.099609375,0.0,3
2016-10-06,COVER_CLOSE,8709.5498046875,-9802.574883761019,3
2016-10-06,OPEN,8709.5498046875,8154.733331596059,3
2016-10-13,ROLL_CALL,8573.349609375,0.0,3
2016-10-13,COVER_CLOSE,8573.349609375,-7971.551758578324,3
2016-10-13,OPEN,8573.349609375,7929.449290598137,3
2016-10-17,ROLL_CALL,8520.400390625,0.0,3
2016-10-18,ROLL_PUT,8677.900390625,0.0,3
2016-10-18,STRADDLE_CLOSE,8677.900390625,-25744.83639372245,3
2016-10-20,OPEN,8699.400390625,8968.350066735624,3
