date,equity,cash
2015-11-13,483218.4912566436,483218.4912566436
2015-11-16,483218.4912566436,483218.4912566436
2015-11-17,483218.4912566436,483218.4912566436
2015-11-18,483218.4912566436,483218.4912566436
2015-11-19,482896.92002954776,495054.04273913056
2015-11-20,483767.5224562416,495054.04273913056
2015-11-23,487240.8658294569,495054.04273913056
2015-11-24,488564.80217667605,496613.9056005405
2015-11-26,488395.68374168617,498663.1130411095
2015-11-27,486336.1984359267,502957.94135303627
2015-11-30,491336.3501405165,502957.94135303627
2015-12-01,492914.21591818676,502957.94135303627
2015-12-02,494790.2416665699,502957.94135303627
2015-12-03,492086.0195518736,503404.19888849335
2015-12-04,488637.83387547516,509498.4746334261
2015-12-07,492491.6440402901,512287.4887874705
2015-12-08,490100.4293773012,490100.4293773012
2015-12-09,490100.4293773012,490100.4293773012
2015-12-10,489784.8307328888,501344.69517412886
2015-12-11,490166.01362318604,506258.6534503314
2015-12-14,494019.2820032301,506258.6534503314
2015-12-15,493120.41918426345,511216.2308732038
2015-12-16,491525.3149404963,491525.3149404963
2015-12-17,491222.91743837466,501462.6676505373
2015-12-18,490551.44960759097,506395.44431527436
2015-12-21,492157.22590340686,508697.6641326971
2015-12-22,493504.3051505199,508697.6641326971
2015-12-23,491974.3846756417,491974.3846756417
2015-12-24,491658.896345346,503207.72937491693
2015-12-28,494501.75817086705,506249.3180349086
2015-12-29,496016.03559028025,506249.3180349086
2015-12-30,497587.14267651795,506249.3180349086
2015-12-31,497535.87832603167,510181.26689043076
2016-01-04,489970.5330723156,489970.5330723156
2016-01-05,489970.5330723156,489970.5330723156
2016-01-06,489970.5330723156,489970.5330723156
2016-01-07,489655.723313577,501136.69918743777
2016-01-08,491604.23597440997,501136.69918743777
2016-01-11,495710.51714034495,501136.69918743777
2016-01-12,495758.1089602026,502693.63724143675
2016-01-13,496800.2187827572,502693.63724143675
2016-01-14,497998.1460463639,509181.4518909981
2016-01-15,495039.8508838025,516344.63241954654
2016-01-18,497171.8462174235,527537.9983715131
2016-01-19,493652.4277309951,493652.4277309951
2016-01-20,493652.4277309951,493652.4277309951
2016-01-21,493318.43025571184,506718.1777840374
2016-01-22,484612.2378275422,519534.26650824136
2016-01-25,491346.37564625544,519534.26650824136
2016-01-27,497725.31636532524,519534.26650824136
2016-01-28,500087.99702222255,512021.14175891824
2016-01-29,492387.97038430686,523735.05004438065
2016-02-01,500456.556600584,523735.05004438065
2016-02-02,500275.5393187234,536667.2747716256
2016-02-03,497362.4792908854,536667.2747716256
2016-02-04,501668.4740118293,514434.42597936303
2016-02-05,503059.3594038931,519312.2630951156
2016-02-08,504361.82911443803,525083.0336536063
2016-02-09,500917.32350484736,537497.3577635754
2016-02-10,498832.70366301737,537497.3577635754
2016-02-11,450851.9497460961,463484.8524840141
2016-02-12,452208.6527823049,463484.8524840141
2016-02-15,447946.07515789114,471077.73737424205
2016-02-16,448226.04227130045,479108.7021594048
2016-02-17,451185.6755146709,479108.7021594048
2016-02-18,448287.9084728451,459101.01563814183
2016-02-19,449616.5304678599,459101.01563814183
2016-02-22,454616.77031614835,459101.01563814183
2016-02-23,454253.9940856336,460909.1205689504
2016-02-24,453465.5393578616,464713.4263079845
2016-02-25,453875.5012339486,464644.98081284785
2016-02-26,455836.6929311295,466994.62986143125
2016-02-29,459996.52890794416,466994.62986143125
2016-03-01,450009.6532319498,478700.2336495109
2016-03-02,443568.9163430692,495062.1875775053
2016-03-03,439323.58897191763,448522.03895496455
2016-03-04,440894.6536255131,448522.03895496455
2016-03-08,445438.8545283887,448522.03895496455
2016-03-09,446096.9091728149,448698.85595360457
2016-03-10,446461.5190459931,455927.99735655595
2016-03-11,451774.11564980686,455927.99735655595
2016-03-14,453417.44046311715,456114.85983655776
2016-03-15,454224.1665346812,456518.41421977564
2016-03-16,455295.76654690166,456518.41421977564
2016-03-17,454950.00877933024,467450.8774580184
2016-03-18,454517.9604787095,470483.84764206526
2016-03-21,455007.86136247154,477924.5264061652
2016-03-22,457358.2667580951,477924.5264061652
2016-03-23,463468.4131894465,477924.5264061652
2016-03-28,472721.4003244283,472721.4003244283
2016-03-29,472721.4003244283,472721.4003244283
2016-03-30,472721.4003244283,472721.4003244283
2016-03-31,472390.9647993193,485434.5173102203
2016-04-01,479813.0929985164,485434.5173102203
2016-04-04,483645.1022224023,485434.5173102203
2016-04-05,478801.8017425966,490538.7006191406
2016-04-06,480533.338357512,490538.7006191406
2016-04-07,478849.50987921754,488894.4056946057
2016-04-08,480293.10667983344,488894.4056946057
2016-04-11,478634.32294596214,494920.84964448045
2016-04-12,479210.49099103763,497268.12751498
2016-04-13,467316.0805245855,497268.12751498
2016-04-18,468787.84035294625,468787.84035294625
2016-04-20,468787.84035294625,468787.84035294625
2016-04-21,468493.5103637864,477926.5092797669
2016-04-22,470027.72360940697,477926.5092797669
2016-04-25,472295.0363445102,479378.97773255705
2016-04-26,470898.1376959457,483766.04133586655
2016-04-27,472478.7493593031,483766.04133586655
2016-04-28,468664.1752770259,477005.89444486157
2016-04-29,469715.06394729303,477005.89444486157
2016-05-02,473021.93661400065,477453.13211712183
2016-05-03,472332.93395415036,479829.76522845164
2016-05-04,472603.55055488466,482472.6655431965
2016-05-05,473525.2172857627,486427.81305984966
2016-05-06,478988.83382503217,486427.81305984966
2016-05-09,476749.0144839864,492546.9500959674
2016-05-10,479614.70399901696,492546.9500959674
2016-05-11,481275.06711090065,492546.9500959674
2016-05-12,483054.4291007091,496693.6558805006
2016-05-13,480108.0271739764,503567.28023876355
2016-05-16,489273.8979522562,503567.28023876355
2016-05-17,490136.56005018647,509163.38587864744
2016-05-18,491964.19178079505,509163.38587864744
2016-05-19,485578.20261384617,497575.7255533071
2016-05-20,485578.24000085687,501714.03110531694
2016-05-23,490079.1343351418,501714.03110531694
2016-05-24,494042.84126751253,501714.03110531694
2016-05-25,476333.15543762234,476333.15543762234
2016-05-26,476053.7672294213,483992.5880495259
2016-05-27,474797.20439831266,488170.1544787818
2016-05-30,479047.0567166393,488170.1544787818
2016-05-31,481010.33515266335,488170.1544787818
2016-06-01,482498.2098105322,488170.1544787818
2016-06-02,482101.92899615935,491110.91728129477
2016-06-03,483088.1935790285,491110.91728129477
2016-06-06,487106.13703855907,491110.91728129477
2016-06-07,486797.3644681408,492716.07928559824
2016-06-08,488141.4749883637,492716.07928559824
2016-06-09,487156.21502085053,495082.01127815276
2016-06-10,488953.74302075,495082.01127815276
2016-06-13,489175.16687261016,497497.80830557685
2016-06-14,490313.4038010512,497497.80830557685
2016-06-15,489317.77775271656,500158.17855969537
2016-06-16,490003.7505892014,501934.4803854336
2016-06-17,490976.5635922717,503576.94570987654
2016-06-20,492594.0677834746,509552.5098026517
2016-06-21,494084.96804886794,509552.5098026517
2016-06-22,500867.2312115113,511504.6834214443
2016-06-23,502213.32862684526,514489.4606397103
2016-06-24,480453.9026107713,514489.4606397103
2016-06-27,484681.68534397363,514489.4606397103
2016-06-28,490711.1267843011,514489.4606397103
2016-06-29,498748.651798879,498748.651798879
2016-06-30,498433.34650294075,509963.8760967648
2016-07-01,498337.03907006624,511544.8380759209
2016-07-04,500983.1794602647,515214.9232807484
2016-07-05,503008.90736197407,515214.9232807484
2016-07-07,505908.0506198583,517618.20782860526
2016-07-08,508155.8112512304,517618.20782860526
2016-07-11,503539.808735485,527333.6419921707
2016-07-12,504154.2675578321,504154.2675578321
2016-07-13,504154.2675578321,504154.2675578321
2016-07-14,503859.6184686335,513324.52738849143
2016-07-15,505435.4406374591,513324.52738849143
2016-07-18,506809.3042421738,515190.5783516572
2016-07-19,508446.69894048653,515190.5783516572
2016-07-20,509371.8540962648,515190.5783516572
2016-07-21,509669.79885785625,518540.5066188404
2016-07-22,510925.5960032257,518540.5066188404
2016-07-25,515112.802022029,521066.29682168894
2016-07-26,514297.96889624133,522295.2157528987
2016-07-27,515527.8617812911,522295.2157528987
2016-07-28,514868.70099630975,524847.8568555373
2016-07-29,515437.10145984456,526492.401837689
2016-08-01,518272.26724415575,526492.401837689
2016-08-02,518642.0812476826,528143.5737935668
2016-08-03,514025.80248756753,514025.80248756753
2016-08-04,513716.8254241826,524614.5317626778
2016-08-05,503640.63918671204,503640.63918671204
2016-08-08,503640.63918671204,503640.63918671204
2016-08-09,503640.63918671204,503640.63918671204
2016-08-10,503640.63918671204,503640.63918671204
2016-08-11,503346.74575187406,512736.08923567523
2016-08-16,506927.4949548077,513977.50909460546
2016-08-17,508100.14289192215,513977.50909460546
2016-08-18,507710.7775087344,515732.5572985206
2016-08-19,508648.2979663359,515732.5572985206
2016-08-22,510356.63204423094,518068.1170010255
2016-08-23,511482.26612296776,518068.1170010255
2016-08-24,513569.5104256949,518068.1170010255
2016-08-25,512867.05686895666,520565.90732227504
2016-08-26,513447.4976582444,520565.90732227504
2016-08-29,516166.45763259893,520565.90732227504
2016-08-30,508081.3872939603,508081.3872939603
2016-08-31,508081.3872939603,508081.3872939603
2016-09-01,507786.5895858045,517266.3604013858
2016-09-02,509664.5937950505,517266.3604013858
2016-09-06,503914.7119072593,503914.7119072593
2016-09-07,503914.7119072593,503914.7119072593
2016-09-08,503625.594760384,512537.30944791593
2016-09-09,499879.53024022764,519727.44719743205
2016-09-12,491127.34636071,519727.44719743205
2016-09-14,494609.85901574953,519727.44719743205
2016-09-15,497236.5992127106,506587.7033839421
2016-09-16,497899.67632485455,506587.7033839421
2016-09-19,500142.59042067477,509240.96960748354
2016-09-20,500858.41283684137,509240.96960748354
2016-09-21,502044.8885999823,510616.2136637418
2016-09-22,499353.64983325516,508009.1375291657
2016-09-23,499345.95852007467,509144.9521223227
2016-09-26,496996.78672403056,517198.45689686306
2016-09-27,498533.61823205714,517198.45689686306
2016-09-28,500572.91691242857,517198.45689686306
2016-09-29,492511.68827364186,500915.485965351
2016-09-30,493599.8420052029,500915.485965351
2016-10-03,490856.0864122548,507935.43237659975
2016-10-04,492232.968708379,507935.43237659975
2016-10-05,496849.50474300113,507935.43237659975
2016-10-06,497648.46624706505,506087.5908244348
2016-10-07,498860.55453762127,506087.5908244348
2016-10-10,501923.8753326847,506087.5908244348
2016-10-13,500656.6464651177,508868.2114051158
2016-10-14,501522.45998769347,508868.2114051158
2016-10-17,502949.5199788113,510874.46293492423
2016-10-18,494624.9998052109,494624.9998052109
2016-10-19,494624.9998052109,494624.9998052109
2016-10-20,494332.3902085772,503593.34987194656
2016-10-21,495275.4645446193,503593.34987194656
2016-10-24,499011.6997146925,503593.34987194656
2016-10-25,499503.957908048,504155.4548755768
2016-10-26,499134.58970521414,506298.81585002155
2016-10-27,499883.9399947619,508519.08785716066
2016-10-28,500704.8034800426,508519.08785716066
2016-11-01,506184.18221088493,508519.08785716066
2016-11-02,504478.42699775635,510184.6364730219
2016-11-03,505767.8356717173,514779.6853479772
2016-11-04,506043.13270197506,516072.6489397597
2016-11-07,507412.85890989,517598.3437765249
2016-11-08,506745.87916101346,521745.07674750756
2016-11-09,502208.36783535377,521745.07674750756
2016-11-10,506204.0384851812,516233.2666013126
2016-11-11,490779.18777259794,490779.18777259794
2016-11-15,490779.18777259794,490779.18777259794
2016-11-16,490779.18777259794,490779.18777259794
2016-11-17,490460.2673392771,502352.310671364
2016-11-18,491740.69420606154,502352.310671364
2016-11-21,489333.7297395916,509049.14492677187
2016-11-22,489195.36792670446,509049.14492677187
2016-11-23,489609.43544690835,514649.903299867
2016-11-24,490552.1188729095,501307.752850215
2016-11-25,483283.22460852796,511452.8114375574
2016-11-28,490309.942291529,511452.8114375574
2016-11-29,492634.8920290519,511452.8114375574
2016-11-30,489565.0247957444,522692.4764175584
2016-12-01,493531.002872691,504258.1424497803
2016-12-02,492126.3246287892,509769.0237455033
2016-12-05,497406.78068464756,509769.0237455033
2016-12-06,499598.7040616795,509769.0237455033
2016-12-07,502094.4650787316,509769.0237455033
2016-12-08,497378.83296778816,508881.333490428
2016-12-09,499759.5084943523,508881.333490428
2016-12-12,504545.28916834947,511347.0611124552
2016-12-13,507638.54560518457,511870.3786326971
2016-12-14,508460.0892118485,511870.3786326971
2016-12-15,508240.787694996,520081.0368435309
2016-12-16,509334.13072405115,520081.0368435309
2016-12-19,514344.0067026117,523287.75293913204
2016-12-20,516066.8278495609,523287.75293913204
2016-12-21,516647.8981018017,524304.1604972895
2016-12-22,512983.80319837166,524113.1380687173
2016-12-23,518147.9624667309,524113.1380687173
2016-12-26,518452.99616245786,527725.4357460516
2016-12-27,509600.31678587804,509600.31678587804
2016-12-28,509600.31678587804,509600.31678587804
2016-12-29,509267.1656224924,522582.2819610616
2016-12-30,508810.1907679703,529410.6582082004
2017-01-02,514304.3962965552,529410.6582082004
2017-01-03,516049.07148043474,529410.6582082004
2017-01-04,518240.5544498783,529410.6582082004
2017-01-05,517686.4042110471,529284.7216534627
2017-01-06,518299.12436839804,529284.7216534627
2017-01-09,522645.3796533432,530401.0037262039
2017-01-10,523308.6422279733,532134.6182626734
2017-01-11,518677.7057124257,518677.7057124257
2017-01-12,518339.52861966065,532157.2378961649
2017-01-13,519698.30440526997,532157.2378961649
2017-01-16,523961.25888765306,532157.2378961649
2017-01-17,525242.7711334156,532157.2378961649
2017-01-18,526688.0430640274,532157.2378961649
2017-01-19,528300.3029314288,540395.3565449301
2017-01-20,522521.06546661485,522521.06546661485
2017-01-23,522521.06546661485,522521.06546661485
2017-01-24,522521.06546661485,522521.06546661485
2017-01-25,522521.06546661485,522521.06546661485
2017-01-27,522521.06546661485,522521.06546661485
2017-01-30,522521.06546661485,522521.06546661485
2017-01-31,522521.06546661485,522521.06546661485
2017-02-01,522521.06546661485,522521.06546661485
2017-02-02,522238.0741341494,530537.207380693
2017-02-03,523655.51531778363,530537.207380693
2017-02-06,525600.527731722,531333.4495860701
2017-02-07,526277.7757193339,531333.4495860701
2017-02-08,527199.3096409932,531333.4495860701
2017-02-09,528023.0735873817,539509.3046532037
2017-02-10,529054.9549733422,539509.3046532037
2017-02-13,532481.9482022936,539509.3046532037
2017-02-14,533609.1946292984,539509.3046532037
2017-02-15,532430.980918341,542353.4366268236
2017-02-16,532164.8683052254,545556.0418868383
2017-02-17,532203.3835849261,547617.3699055031
2017-02-20,536566.6313384926,551396.8567930652
2017-02-21,536912.924722434,553930.4368044591
2017-02-22,538326.840150432,538326.840150432
2017-02-23,538005.954202065,550094.5490387536
2017-02-27,540961.6514402853,552036.8048331324
2017-02-28,541487.1570793657,554541.6457815767
2017-03-01,541388.0014578328,541388.0014578328
2017-03-02,541041.2656290276,555714.8485095438
2017-03-03,541665.3786090005,541665.3786090005
2017-03-06,541665.3786090005,541665.3786090005
2017-03-07,541665.3786090005,541665.3786090005
2017-03-08,541665.3786090005,541665.3786090005
2017-03-09,541355.094055038,552383.549451291
2017-03-10,542220.1324597809,552383.549451291
2017-03-14,525559.3281490231,552383.549451291
2017-03-15,527323.7290923167,552383.549451291
2017-03-16,512819.2062157399,520696.02220985916
2017-03-17,515143.5836622089,520696.02220985916
2017-03-20,516375.4928690075,521693.7167567452
2017-03-21,517171.6522226548,521693.7167567452
2017-03-22,512236.383625978,512236.383625978
2017-03-23,511951.4529620896,520444.51935092825
2017-03-24,512779.3270637897,520444.51935092825
2017-03-27,513111.99878252385,523213.17937816447
2017-03-28,513356.84744627815,525088.8255232665
2017-03-29,512496.6315158043,512496.6315158043
2017-03-30,512225.3184921358,519356.620858992
2017-03-31,513558.7789147234,519356.620858992
2017-04-03,514249.4446329637,521600.9918592953
2017-04-05,516003.4563453076,522988.1471814091
2017-04-06,516702.9990876185,525013.9486861529
2017-04-07,515524.82385299186,528625.1124416286
2017-04-10,518387.8744970447,528625.1124416286
2017-04-11,519141.5817475992,528625.1124416286
2017-04-12,523841.5133532637,528625.1124416286
2017-04-13,521772.3902234736,532300.537407517
2017-04-17,526041.999193137,532300.537407517
2017-04-18,525001.9768039433,525001.9768039433
2017-04-19,525001.9768039433,525001.9768039433
2017-04-20,524705.0923128303,534393.541424131
2017-04-21,527117.7930447411,536051.1557365463
2017-04-24,523638.3285532262,523638.3285532262
2017-04-25,523638.3285532262,523638.3285532262
2017-04-26,523638.3285532262,523638.3285532262
2017-04-27,523343.9741997461,532779.4095477485
2017-04-28,522654.26076786953,534471.0863823865
2017-05-02,526592.8852561421,534471.0863823865
2017-05-03,527497.786181135,534471.0863823865
2017-05-04,528001.9367954961,537181.518772253
2017-05-05,524975.320798789,524975.320798789
2017-05-08,524975.320798789,524975.320798789
2017-05-09,524975.320798789,524975.320798789
2017-05-10,524975.320798789,524975.320798789
2017-05-11,524691.2646246062,533096.8820428945
2017-05-12,525458.8127909455,533096.8820428945
2017-05-15,528485.2006756599,533096.8820428945
2017-05-16,526154.4573220682,526154.4573220682
2017-05-17,526154.4573220682,526154.4573220682
2017-05-18,525853.709244453,535928.5170059701
2017-05-19,526743.5071374115,535928.5170059701
2017-05-22,529582.1623388135,535928.5170059701
2017-05-23,530055.8979918564,536954.6158562654
2017-05-24,530644.1235054285,530644.1235054285
2017-05-25,530346.094521813,540148.9928833718
2017-05-26,527210.7536206474,545915.1277688122
2017-05-29,531629.6972402487,545915.1277688122
2017-05-30,531786.8848608683,531786.8848608683
2017-05-31,531786.8848608683,531786.8848608683
2017-06-01,531503.2038264218,539871.3072710765
2017-06-02,533498.6422025552,539871.3072710765
2017-06-05,535124.0600809872,540686.7629963111
2017-06-06,535586.4780231334,540686.7629963111
2017-06-07,537261.4517699222,540686.7629963111
2017-06-08,537370.8385629138,545655.461958857
2017-06-09,538275.5583236854,545655.461958857
2017-06-12,539620.3936540528,546770.0353651675
2017-06-13,540962.5166193588,546770.0353651675
2017-06-14,542008.5752487681,546770.0353651675
2017-06-15,542074.8077785993,549909.2420862607
2017-06-16,542774.2366358328,549909.2420862607
2017-06-19,541668.050283178,541668.050283178
2017-06-20,541668.050283178,541668.050283178
2017-06-21,541668.050283178,541668.050283178
2017-06-22,541375.9876655163,550582.2494316797
2017-06-23,539621.275373302,539621.275373302
2017-06-27,539621.275373302,539621.275373302
2017-06-28,539621.275373302,539621.275373302
2017-06-29,539334.7806010973,547984.2578215792
2017-06-30,539276.3295344901,539276.3295344901
2017-07-03,539276.3295344901,539276.3295344901
2017-07-04,539276.3295344901,539276.3295344901
2017-07-05,539276.3295344901,539276.3295344901
2017-07-06,538985.8943067583,548029.4170799402
2017-07-07,539713.2625632467,548029.4170799402
2017-07-10,534829.390565956,534829.390565956
2017-07-11,534829.390565956,534829.390565956
2017-07-12,534829.390565956,534829.390565956
2017-07-13,534528.4445886737,544623.0423169044
2017-07-14,536002.5603017521,544623.0423169044
2017-07-17,538412.4088982525,544623.0423169044
2017-07-18,534601.5431825785,534601.5431825785
2017-07-19,534601.5431825785,534601.5431825785
2017-07-20,534304.7310524118,543985.9440690803
2017-07-21,534166.145497815,545751.2957032551
2017-07-24,535932.8621538196,535932.8621538196
2017-07-25,535932.8621538196,535932.8621538196
2017-07-26,535932.8621538196,535932.8621538196
2017-07-27,535660.6539993486,542881.4694464551
2017-07-28,536102.7598892156,542881.4694464551
2017-07-31,537955.3717489268,543803.427657314
2017-08-01,537050.8747104804,537050.8747104804
2017-08-02,537050.8747104804,537050.8747104804
2017-08-03,536761.6790126619,545681.2487945221
2017-08-04,536598.5843367007,547332.638075026
2017-08-07,541099.0335449213,547332.638075026
2017-08-08,537098.6251316777,537098.6251316777
2017-08-09,537098.6251316777,537098.6251316777
2017-08-10,536794.0291551988,547253.6268030854
2017-08-11,530260.1674210957,530260.1674210957
2017-08-14,530260.1674210957,530260.1674210957
2017-08-16,530260.1674210957,530260.1674210957
2017-08-17,529982.7101991088,537728.4323977883
2017-08-18,529120.261360654,540479.8526629877
2017-08-21,528460.7428877165,545273.4499187521
2017-08-22,530718.6133219427,545273.4499187521
2017-08-23,528122.3139740068,528122.3139740068
2017-08-24,527829.8664404443,537074.6197966905
2017-08-28,529999.6777759609,539707.6467625893
2017-08-29,525314.3536041313,525314.3536041313
2017-08-30,525314.3536041313,525314.3536041313
2017-08-31,525025.2032039218,533940.2432248751
2017-09-01,524161.3373676019,536466.3467222437
2017-09-04,527705.6240929314,536466.3467222437
2017-09-05,529434.6822242709,536466.3467222437
2017-09-06,529912.2145001193,537470.304304204
2017-09-07,531248.6457743791,539851.6070128094
2017-09-08,532793.318565332,539851.6070128094
2017-09-11,535002.5600041182,541764.3887178411
2017-09-12,535068.0838622258,545264.1034434972
2017-09-13,537009.201983405,545264.1034434972
2017-09-14,538864.0428211846,548112.5491675659
2017-09-15,539763.7879650829,548112.5491675659
2017-09-18,541207.1496201188,550333.4677443198
2017-09-19,544040.2739024318,550333.4677443198
2017-09-20,544996.5922071955,550333.4677443198
2017-09-21,545889.344031163,556000.7134257469
2017-09-22,532890.4488636653,556000.7134257469
2017-09-25,522739.70545551355,556000.7134257469
2017-09-26,524542.2578085334,556000.7134257469
2017-09-27,498441.327648814,556000.7134257469
2017-09-28,504310.7733011446,513086.1354974078
2017-09-29,505153.4343830673,514345.17679981276
2017-10-03,506764.1845977413,518918.5179954248
2017-10-04,506045.66176401736,506045.66176401736
2017-10-05,505754.31472380075,514889.0187454618
2017-10-06,503516.2628069979,520351.89797649416
2017-10-09,507606.74970630376,520351.89797649416
2017-10-10,509251.2284638417,520351.89797649416
2017-10-11,512068.1119059528,520351.89797649416
2017-10-12,506499.06810029043,514184.2106988476
2017-10-13,505500.574934848,516640.87561952835
2017-10-16,506872.63697854284,519361.8864377538
2017-10-17,508825.70243190957,519361.8864377538
2017-10-18,510453.3754072909,519361.8864377538
2017-10-19,509376.4443109503,518377.32132056466
2017-10-23,512897.63755592465,518377.32132056466
2017-10-24,515395.26672435994,519659.7469077102
2017-10-25,514909.7029326471,522205.7704038042
2017-10-26,514067.2925783402,521842.1265777565
2017-10-27,518662.61699414224,521842.1265777565
2017-10-30,520060.3513572671,521842.1265777565
2017-10-31,520143.9303438431,521842.1265777565
2017-11-01,518854.8067984079,523609.74074806017
2017-11-02,519057.18581227306,529412.5420090586
2017-11-03,520314.44446780515,529412.5420090586
2017-11-06,523725.26920837106,529412.5420090586
2017-11-07,519358.227928664,519358.227928664
2017-11-08,519358.227928664,519358.227928664
2017-11-09,519059.3241367733,528949.7033258405
2017-11-10,521797.25386591855,528949.7033258405
2017-11-13,520733.85669549723,520733.85669549723
2017-11-14,520733.85669549723,520733.85669549723
2017-11-15,520733.85669549723,520733.85669549723
2017-11-16,520442.7271288842,529555.6837901949
2017-11-17,520101.8950017721,532883.3035107036
2017-11-20,523543.26311845606,532883.3035107036
2017-11-21,523780.7856772419,534465.6933338501
2017-11-22,525321.6078732237,525321.6078732237
2017-11-23,525026.8759311881,534500.0701347472
2017-11-24,524888.8413981604,536105.5177222848
2017-11-27,528138.8819868129,536105.5177222848
2017-11-28,529265.7833778994,536105.5177222848
2017-11-29,531734.1268873748,536105.5177222848
2017-11-30,520978.5977477345,529123.833874749
2017-12-01,517205.027162779,517205.027162779
2017-12-04,517205.027162779,517205.027162779
2017-12-05,517205.027162779,517205.027162779
2017-12-06,517205.027162779,517205.027162779
2017-12-07,516926.71805365494,524757.6289660672
2017-12-08,514116.9693593781,529244.5817213244
2017-12-11,517388.1139967095,533015.4234786299
2017-12-12,515844.64095727744,515844.64095727744
2017-12-13,515844.64095727744,515844.64095727744
2017-12-14,515544.71260239923,525537.5480902184
2017-12-15,514146.24828766513,530802.921989067
2017-12-18,515924.0787654093,515924.0787654093
2017-12-19,515924.0787654093,515924.0787654093
2017-12-20,515924.0787654093,515924.0787654093
2017-12-21,515641.00111126225,523948.7665259663
2017-12-22,515710.3221254637,525028.4843211621
2017-12-26,518955.7484963818,527438.2587331029
2017-12-27,519466.4482374856,528681.1297724076
2017-12-28,520166.90339385445,529042.6777490136
2017-12-29,523355.3437032637,529042.6777490136
2018-01-02,525875.8465434959,530115.8540610885
2018-01-03,526682.2660896385,530115.8540610885
2018-01-04,526219.0032506299,535125.2939099937
2018-01-05,527313.4040276976,537859.6916752267
2018-01-08,529997.1344767973,540612.4057664044
2018-01-09,531543.3722940754,531543.3722940754
2018-01-10,531543.3722940754,531543.3722940754
2018-01-11,531240.3899336882,541538.6259724058
2018-01-12,532387.2438772013,532387.2438772013
2018-01-15,532387.2438772013,532387.2438772013
2018-01-16,532387.2438772013,532387.2438772013
2018-01-17,532387.2438772013,532387.2438772013
2018-01-18,532093.9676106302,541421.5942677528
2018-01-19,528114.7625536541,528114.7625536541
2018-01-22,528114.7625536541,528114.7625536541
2018-01-23,528114.7625536541,528114.7625536541
2018-01-24,528114.7625536541,528114.7625536541
2018-01-25,527821.9307026342,537105.1158046302
2018-01-29,529814.2914183355,529814.2914183355
2018-01-30,529814.2914183355,529814.2914183355
2018-01-31,529814.2914183355,529814.2914183355
2018-02-01,529525.0214443093,538452.018846926
2018-02-02,497129.4552302793,538452.018846926
2018-02-05,483935.50623141124,538452.018846926
2018-02-06,450280.7735018961,538452.018846926
2018-02-07,445697.5095378795,538452.018846926
2018-02-08,465271.28036565264,471378.81472885393
2018-02-09,463245.90719721053,475491.68644157355
2018-02-12,465251.56697783584,478040.50098009006
2018-02-14,468215.2382486076,478040.50098009006
2018-02-15,469102.66110237426,475378.54996241425
2018-02-16,468705.52566423075,478162.9211886954
2018-02-19,470277.44534560834,480762.98540201224
2018-02-20,471977.83718549524,480762.98540201224
2018-02-21,473764.59852901753,480762.98540201224
2018-02-22,475395.7377935067,484973.0528789279
2018-02-23,472600.7542830345,489344.6239751208
2018-02-26,473202.9116461194,494777.6499458391
2018-02-27,476442.4052367958,494777.6499458391
2018-02-28,477288.32884797966,499361.5397927381
2018-03-01,477941.1426917548,485882.2544982135
2018-03-05,479767.5960918582,488791.0957358767
2018-03-06,481163.23411199043,494010.0947968861
2018-03-07,478859.3740400173,478859.3740400173
2018-03-08,478559.4717117855,488549.70453496807
2018-03-09,479550.29991846136,488549.70453496807
2018-03-12,473777.9335838292,498198.88090573205
2018-03-13,477744.1307040472,498198.88090573205
2018-03-14,481012.5470664691,498198.88090573205
2018-03-15,481120.8995383437,491082.31173783366
2018-03-16,474106.5033445801,500260.8138438434
2018-03-19,473493.3400722374,473493.3400722374
2018-03-20,473493.3400722374,473493.3400722374
2018-03-21,473493.3400722374,473493.3400722374
2018-03-22,473208.18988209346,481723.20889648725
2018-03-23,470819.3206721339,486344.7335417521
2018-03-26,471891.9364851433,491488.5496246216
2018-03-27,472752.1192529744,496075.8446417777
2018-03-28,474411.5349045293,496075.8446417777
2018-04-02,486504.06661145616,486504.06661145616
2018-04-03,486504.06661145616,486504.06661145616
2018-04-04,486504.06661145616,486504.06661145616
2018-04-05,486211.89352767996,495429.2019053018
2018-04-06,488071.8204485097,495429.2019053018
2018-04-09,490731.89789889107,496732.966332861
2018-04-10,491769.4517510219,496732.966332861
2018-04-11,494010.9786643478,497035.04654525034
2018-04-12,493726.6453964738,501640.37730582815
2018-04-13,494671.2635733583,501640.37730582815
2018-04-16,496955.0873841636,503083.26038433117
2018-04-17,499907.71664735215,503083.26038433117
2018-04-18,501295.17653871723,503083.26038433117
2018-04-19,500983.630153861,509794.1951073814
2018-04-20,501913.784550298,509794.1951073814
2018-04-23,505108.34404764534,509794.1951073814
2018-04-24,507055.16679614154,510214.0989243566
2018-04-25,507833.4437348523,510569.7942211754
2018-04-26,507628.9943244131,515106.0385973651
2018-04-27,508115.52490494907,517261.7040106009
2018-04-30,510489.2214213562,519880.1905587276
2018-05-02,512505.48873867496,519880.1905587276
2018-05-03,514089.72158309474,524189.3883780248
2018-05-04,519442.18788043316,519442.18788043316
2018-05-07,519442.18788043316,519442.18788043316
2018-05-08,519442.18788043316,519442.18788043316
2018-05-09,519442.18788043316,519442.18788043316
2018-05-10,519142.605658202,529100.8278813158
2018-05-11,514542.5825627477,514542.5825627477
