date,equity,cash
2017-01-05,237738.18870163328,242038.65412562666
2017-01-06,237852.85590724234,242038.65412562666
2017-01-09,238228.27911658998,242554.93619836785
2017-01-10,237227.83457613338,243688.55073483728
2017-01-11,232482.96086229943,232482.96086229943
2017-01-12,231587.06303355403,235814.98943551883
2017-01-13,231866.69516315192,235814.98943551883
2017-01-16,232895.5966571788,235814.98943551883
2017-01-17,233243.51233148156,235814.98943551883
2017-01-18,233686.0776539231,235814.98943551883
2017-01-19,232827.66420312817,234485.125150657
2017-01-20,232026.33181297063,232026.33181297063
2017-01-23,232026.33181297063,232026.33181297063
2017-01-24,232026.33181297063,232026.33181297063
2017-01-25,232026.33181297063,232026.33181297063
2017-01-27,232026.33181297063,232026.33181297063
2017-01-30,232026.33181297063,232026.33181297063
2017-01-31,232026.33181297063,232026.33181297063
2017-02-01,232026.33181297063,232026.33181297063
2017-02-02,231584.80750981215,232965.13269165976
2017-02-03,231762.09240347822,232965.13269165976
2017-02-06,231965.26526102005,233097.21342678543
2017-02-07,231928.99510573832,233097.21342678543
2017-02-08,232098.51218995647,233097.21342678543
2017-02-09,231547.98987723392,232980.54246745637
2017-02-10,231597.6221543401,232980.54246745637
2017-02-13,231912.38882867392,232980.54246745637
2017-02-14,232070.19674524653,232980.54246745637
2017-02-15,231904.319861864,233541.57546086135
2017-02-16,230105.53290840975,234069.6063087946
2017-02-17,229744.76383273106,234800.27031812703
2017-02-20,230689.66146872265,236390.01376190808
2017-02-21,230750.98888834764,237356.803767605
2017-02-22,230296.09167169075,230296.09167169075
2017-02-23,229852.41811704412,231529.36007072494
2017-02-27,230103.4600314145,231864.92401931965
2017-02-28,230096.35303788638,232341.13425643073
2017-03-01,228913.2738428164,228913.2738428164
2017-03-02,226632.85533678447,235274.9619348816
2017-03-03,224666.42368055042,224666.42368055042
2017-03-06,224666.42368055042,224666.42368055042
2017-03-07,224666.42368055042,224666.42368055042
2017-03-08,224666.42368055042,224666.42368055042
2017-03-09,222900.0535086449,228319.94711059867
2017-03-10,223157.84226476817,228319.94711059867
2017-03-14,219379.15502085834,228319.94711059867
2017-03-15,219549.69521811526,228319.94711059867
2017-03-16,213425.9029468704,216633.32547394306
2017-03-17,214067.96778730775,216633.32547394306
2017-03-20,213897.86500636922,217231.02002082908
2017-03-21,214336.46621187654,217231.02002082908
2017-03-22,211184.48157887493,211184.48157887493
2017-03-23,210743.21453843082,212278.5547532475
2017-03-24,210913.21343701647,212278.5547532475
2017-03-27,210541.6455092452,213068.10809565958
2017-03-28,210273.79217780876,213559.99014402693
2017-03-29,209538.27839824566,209538.27839824566
2017-03-30,208224.17476094715,211076.41576480874
2017-03-31,208579.43217953778,211076.41576480874
2017-04-03,208228.80231570845,212920.78676511208
2017-04-05,208975.16461156064,213907.9420872259
2017-04-06,207907.20726419037,209404.73671511127
2017-04-07,207780.31551041114,210475.12463360318
2017-04-10,208425.6272556939,210475.12463360318
2017-04-11,208080.53749198493,210475.12463360318
2017-04-12,209286.08669444293,210475.12463360318
2017-04-13,207785.25051356843,212505.410277648
2017-04-17,209245.09245123097,212505.410277648
2017-04-18,207708.51013474364,207708.51013474364
